ips_id,Código sede,Número sede,num nivel atencion,nivel_calculado,servicio_completo,razon
110013642902,1100136429,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013643601,1100136436,01,1,3,"['CAMAS - Intensiva Adultos', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Intermedia Adultos', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 3
110013649501,1100136495,01,1,3,"['CONSULTORIOS - Consulta Externa', 'CAMAS - Adultos', 'CAMAS - Paciente crónico con ventilador', 'CAMAS - Paciente crónico sin ventilador']",Nivel declarado 1 no coincide con calculado 3
110013671501,1100136715,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'CAMAS - Adultos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
110013692201,1100136922,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013693901,1100136939,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
110013701901,1100137019,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013712301,1100137123,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013737801,1100137378,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013753501,1100137535,01,1,3,"['AMBULANCIAS - Medicalizada', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 3
110013754901,1100137549,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013759701,1100137597,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013762603,1100137626,03,1,2,"['SALAS - Procedimientos', 'SILLAS - SPA', 'CONSULTORIOS - Consulta Externa', 'SILLAS - Salud Mental', 'CAMAS - Salud Mental Pediátrico', 'CAMAS - Salud Mental Adulto', 'CAMILLAS - Salud Mental']",Nivel declarado 1 no coincide con calculado 2
110013763101,1100137631,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013768901,1100137689,01,1,3,"['AMBULANCIAS - Medicalizada', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 3
110013775101,1100137751,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013781801,1100137818,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013792601,1100137926,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013792602,1100137926,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013792801,1100137928,01,1,2,"['CONSULTORIOS - Consulta Externa', 'CAMAS - Salud Mental Adulto']",Nivel declarado 1 no coincide con calculado 2
110013796401,1100137964,01,1,3,"['AMBULANCIAS - Medicalizada', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 3
110013804001,1100138040,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013813901,1100138139,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013821201,1100138212,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013827701,1100138277,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013845001,1100138450,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013855001,1100138550,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
110013877301,1100138773,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010002802,1300100028,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010005701,1300100057,01,1,3,"['SALAS - Procedimientos', 'SALAS - Sala de Cirugía', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 3
130010005702,1300100057,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010005703,1300100057,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010007901,1300100079,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010010901,1300100109,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010014601,1300100146,01,1,2,"['CONSULTORIOS - Consulta Externa', 'CAMAS - Salud Mental Pediátrico', 'CAMAS - SPA Pediátricas']",Nivel declarado 1 no coincide con calculado 2
130010014602,1300100146,02,1,2,"['SILLAS - Salud Mental', 'SILLAS - SPA']",Nivel declarado 1 no coincide con calculado 2
130010016501,1300100165,01,1,3,"['CAMAS - Intensiva Adultos', 'SALAS - Sala de Cirugía', 'AMBULANCIAS - Medicalizada', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'CAMAS - Intermedia Adultos', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 3
130010017801,1300100178,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010021101,1300100211,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010021102,1300100211,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010023501,1300100235,01,1,3,"['SALAS - Partos', 'CAMAS - Incubadora Intermedia Neonatal', 'CAMAS - Intensiva Adultos', 'CAMAS - Incubadora Básico Neonatal', 'SALAS - Procedimientos', 'CAMAS - TPR', 'AMBULANCIAS - Medicalizada', 'SALAS - Sala de Cirugía', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Intermedia Adultos', 'CAMAS - Adultos', 'CAMAS - Incubadora Intensiva Neonatal']",Nivel declarado 1 no coincide con calculado 3
130010023503,1300100235,03,1,2,"['CONSULTORIOS - Consulta Externa', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 2
130010025101,1300100251,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010033003,1300100330,03,1,2,['SALAS - Procedimientos'],Nivel declarado 1 no coincide con calculado 2
130010033004,1300100330,04,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010036901,1300100369,01,1,3,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil', 'AMBULANCIAS - Medicalizada', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 3
130010054203,1300100542,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010069501,1300100695,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010082401,1300100824,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010086105,1300100861,05,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica']",Nivel declarado 3 no coincide con calculado 2
130010087103,1300100871,03,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
130010087104,1300100871,04,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa']",Nivel declarado 3 no coincide con calculado 2
130010087105,1300100871,05,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa']",Nivel declarado 3 no coincide con calculado 2
130010087106,1300100871,06,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
130010087107,1300100871,07,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa']",Nivel declarado 3 no coincide con calculado 2
130010087108,1300100871,08,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa']",Nivel declarado 3 no coincide con calculado 2
130010087109,1300100871,09,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa']",Nivel declarado 3 no coincide con calculado 2
130010087112,1300100871,12,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010087115,1300100871,15,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'AMBULANCIAS - Medicalizada']",Nivel declarado 1 no coincide con calculado 3
130010087131,1300100871,31,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010087161,1300100871,61,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010087162,1300100871,62,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa']",Nivel declarado 3 no coincide con calculado 2
130010096301,1300100963,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010099501,1300100995,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010105804,1300101058,04,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010114501,1300101145,01,1,2,"['CONSULTORIOS - Consulta Externa', 'CAMAS - SPA Adultos', 'CAMAS - Salud Mental Adulto']",Nivel declarado 1 no coincide con calculado 2
130010114502,1300101145,02,1,2,"['CAMAS - SPA Adultos', 'CAMAS - Salud Mental Adulto']",Nivel declarado 1 no coincide con calculado 2
130010114503,1300101145,03,1,2,"['CAMAS - Salud Mental Pediátrico', 'CAMAS - SPA Básico Pediátricos', 'CAMAS - SPA Pediátricas']",Nivel declarado 1 no coincide con calculado 2
130010114504,1300101145,04,1,2,"['SILLAS - Salud Mental', 'SILLAS - SPA']",Nivel declarado 1 no coincide con calculado 2
130010115601,1300101156,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010118101,1300101181,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010118702,1300101187,02,1,2,['CAMAS - Pediátrica'],Nivel declarado 1 no coincide con calculado 2
130010124501,1300101245,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010125501,1300101255,01,1,3,"['SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010125503,1300101255,03,1,3,"['CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Medicalizada']",Nivel declarado 1 no coincide con calculado 3
130010125504,1300101255,04,1,3,"['SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010125505,1300101255,05,1,3,"['SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010127401,1300101274,01,1,3,"['AMBULANCIAS - Medicalizada', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 3
130010162603,1300101626,03,1,3,['CAMAS - Paciente crónico con ventilador'],Nivel declarado 1 no coincide con calculado 3
130010162605,1300101626,05,1,3,['CAMAS - Paciente crónico con ventilador'],Nivel declarado 1 no coincide con calculado 3
130010163001,1300101630,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010163101,1300101631,01,1,3,"['CAMAS - Intensiva Adultos', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía', 'AMBULANCIAS - Medicalizada', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Intermedia Adultos', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 3
130010166701,1300101667,01,1,3,"['CAMAS - Intensiva Adultos', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía', 'AMBULANCIAS - Medicalizada', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Intermedia Adultos', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 3
130010166702,1300101667,02,1,2,"['CONSULTORIOS - Consulta Externa', 'CAMAS - Adultos', 'CAMAS - Pediátrica', 'CAMAS - Paciente crónico sin ventilador']",Nivel declarado 1 no coincide con calculado 2
130010167501,1300101675,01,1,3,"['CAMAS - Incubadora Básico Neonatal', 'CAMAS - Incubadora Intensiva Neonatal', 'CAMAS - Incubadora Intermedia Neonatal']",Nivel declarado 1 no coincide con calculado 3
130010168801,1300101688,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010168901,1300101689,01,1,2,"['CAMAS - Psiquiatría', 'CAMAS - Farmacodependencia']",Nivel declarado 1 no coincide con calculado 2
130010169301,1300101693,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010170701,1300101707,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010171201,1300101712,01,1,3,['SALAS - Quirófano'],Nivel declarado 1 no coincide con calculado 3
130010179901,1300101799,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 3
130010181302,1300101813,02,1,3,"['CAMAS - Intensiva Adultos', 'SALAS - Sala de Cirugía', 'AMBULANCIAS - Medicalizada', 'CAMAS - Intermedia Pediátrica', 'CAMAS - Pediátrica', 'CAMAS - Intermedia Adultos', 'CAMAS - Intensiva Pediátrica', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 3
130010184801,1300101848,01,1,3,"['CONSULTORIOS - Consulta Externa', 'CAMAS - Paciente crónico con ventilador', 'CAMAS - Paciente crónico sin ventilador']",Nivel declarado 1 no coincide con calculado 3
130010187801,1300101878,01,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
130010195001,1300101950,01,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
130010202201,1300102022,01,1,3,"['CAMAS - Intermedia Pediátrica', 'SALAS - Procedimientos', 'CAMAS - Intensiva Pediátrica']",Nivel declarado 1 no coincide con calculado 3
130010203101,1300102031,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010204804,1300102048,04,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010206701,1300102067,01,1,3,"['CAMAS - Cuna Intermedia Neonatal', 'CAMAS - Incubadora Intermedia Neonatal', 'CAMAS - Intensiva Adultos', 'SALAS - Procedimientos', 'CAMAS - Cuna Básico Neonatal', 'CAMAS - TPR', 'AMBULANCIAS - Medicalizada', 'CAMAS - Cuna Intensiva Pediátrica', 'SALAS - Sala de Cirugía', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Cuna Intermedia Pediátrica', 'CAMAS - Pediátrica', 'CAMAS - Intermedia Adultos', 'CAMAS - Paciente crónico sin ventilador', 'CAMAS - Intensiva Pediátrica', 'CAMAS - Adultos', 'CAMAS - Incubadora Intensiva Neonatal', 'CAMAS - Paciente crónico con ventilador']",Nivel declarado 1 no coincide con calculado 3
130010208205,1300102082,05,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010208801,1300102088,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010209801,1300102098,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010210201,1300102102,01,2,3,"['CAMAS - Intensiva Adultos', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Cuidado Intermedio Pediátrico', 'CAMAS - Intensiva Pediátrica', 'CAMAS - Pediátrica', 'CAMAS - Intermedia Adultos', 'CAMAS - Adultos']",Nivel declarado 2 no coincide con calculado 3
130010210503,1300102105,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010214101,1300102141,01,2,3,"['SALAS - Partos', 'CAMAS - Cuidado básico neonatal', 'SALAS - Quirófano', 'AMBULANCIAS - Medicalizada', 'CAMAS - Cuidado Intermedio Adulto', 'CAMAS - Pediátrica', 'CAMAS - Cuidado Intermedio Neonatal', 'AMBULANCIAS - Básica', 'CAMAS - Cuidado Intensivo Adulto', 'CAMAS - Obstetricia', 'CAMAS - Adultos']",Nivel declarado 2 no coincide con calculado 3
130010216201,1300102162,01,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 2
130010216301,1300102163,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010218001,1300102180,01,1,3,"['UNIDAD MOVIL - Unidad Móvil', 'AMBULANCIAS - Medicalizada', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 3
130010220402,1300102204,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010222401,1300102224,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010224003,1300102240,03,1,2,"['CAMAS - SPA Adultos', 'SILLAS - SPA', 'CONSULTORIOS - Consulta Externa', 'SILLAS - Salud Mental', 'CAMAS - SPA Básico Adultos', 'CAMAS - Salud Mental Adulto']",Nivel declarado 1 no coincide con calculado 2
130010226003,1300102260,03,1,3,['CAMAS - Paciente crónico con ventilador'],Nivel declarado 1 no coincide con calculado 3
130010226701,1300102267,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010231101,1300102311,01,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
130010231138,1300102311,38,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
130010231214,1300102312,14,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010231217,1300102312,17,1,2,['SALAS - Procedimientos'],Nivel declarado 1 no coincide con calculado 2
130010232401,1300102324,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010233601,1300102336,01,1,2,"['CONSULTORIOS - Consulta Externa', 'CAMAS - SPA Adultos', 'CAMAS - Salud Mental Adulto']",Nivel declarado 1 no coincide con calculado 2
130010233603,1300102336,03,1,2,"['CAMAS - SPA Adultos', 'SALAS - Procedimientos', 'SILLAS - SPA', 'CONSULTORIOS - Consulta Externa', 'SILLAS - Salud Mental', 'CAMAS - Salud Mental Pediátrico', 'CAMAS - SPA Pediátricas', 'CAMAS - Salud Mental Adulto']",Nivel declarado 1 no coincide con calculado 2
130010240903,1300102409,03,1,3,['SALAS - Sala de Cirugía'],Nivel declarado 1 no coincide con calculado 3
130010241301,1300102413,01,1,3,"['UNIDAD MOVIL - Unidad Móvil', 'AMBULANCIAS - Medicalizada', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 3
130010242501,1300102425,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010244101,1300102441,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
130010244901,1300102449,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010249601,1300102496,01,1,3,"['CAMAS - Intensiva Adultos', 'SALAS - Sala de Cirugía', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Intermedia Adultos', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 3
130010249701,1300102497,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010249702,1300102497,02,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010249704,1300102497,04,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010249707,1300102497,07,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010251401,1300102514,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010251502,1300102515,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010253001,1300102530,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010253101,1300102531,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010254901,1300102549,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
130010256701,1300102567,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010256702,1300102567,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010256801,1300102568,01,1,2,"['CAMAS - SPA Adultos', 'UNIDAD MOVIL - Unidad Móvil', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Salud Mental Pediátrico', 'CAMAS - SPA Básico Pediátricos', 'CAMAS - Salud Mental Adulto', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 2
130010256803,1300102568,03,1,2,"['CAMAS - SPA Adultos', 'CAMAS - Salud Mental Adulto']",Nivel declarado 1 no coincide con calculado 2
130010259201,1300102592,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010259701,1300102597,01,1,3,['CAMAS - Paciente crónico con ventilador'],Nivel declarado 1 no coincide con calculado 3
130010262801,1300102628,01,1,3,"['CAMAS - Adultos', 'AMBULANCIAS - Medicalizada', 'CAMAS - Paciente crónico con ventilador', 'CAMAS - Paciente crónico sin ventilador']",Nivel declarado 1 no coincide con calculado 3
130010262802,1300102628,02,1,3,"['UNIDAD MOVIL - Unidad Móvil', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Paciente crónico sin ventilador', 'CAMAS - Adultos', 'CAMAS - Paciente crónico con ventilador']",Nivel declarado 1 no coincide con calculado 3
130010262803,1300102628,03,1,3,"['CAMAS - Paciente crónico con ventilador', 'CAMAS - Paciente crónico sin ventilador']",Nivel declarado 1 no coincide con calculado 3
130010263301,1300102633,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
130010266102,1300102661,02,1,3,"['CAMAS - Intensiva Adultos', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Intermedia Adultos', 'CAMAS - Adultos']",Nivel declarado 1 no coincide con calculado 3
130010266103,1300102661,03,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CAMAS - Pediátrica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
130010269601,1300102696,01,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
